ekatte_code,settlement_name_bg,settlement_name_en,settlement_type,oblast_code,oblast_name_bg,obshtina_name_bg,nuts3_code
67091,Славяново,Slavyanovo,село,TGV,Търговище,Попово,BG334
67101,Славяново,Slavyanovo,село,HKV,Хасково,Харманли,BG422
67115,Славянци,Slavyantsi,село,BGS,Бургас,Сунгурларе,BG341
67129,Сладка вода,Sladka voda,село,VAR,Варна,Дългопол,BG331
67132,Сладкодум,Sladkodum,село,KRZ,Кърджали,Крумовград,BG425
67146,Сладун,Sladun,село,HKV,Хасково,Свиленград,BG422
67154,Сладък кладенец,Sladak kladenets,село,SZR,Стара Загора,Стара Загора,BG344
67163,Слаковци,Slakovtsi,село,PER,Перник,Брезник,BG414
67177,Сламино,Slamino,село,JAM,Ямбол,Тунджа,BG343
67180,Слана бара,Slana bara,село,VID,Видин,Видин,BG311
67194,Сланотрън,Slanotran,село,VID,Видин,Видин,BG311
67218,Слатина,Slatina,село,LOV,Ловеч,Ловеч,BG315
67221,Слатина,Slatina,село,MON,Монтана,Берковица,BG312
67235,Слатина,Slatina,село,PDV,Пловдив,Карлово,BG421
67249,Слатина,Slatina,село,SLS,Силистра,Ситово,BG325
67252,Слатино,Slatino,село,KNL,Кюстендил,Бобошево,BG415
67266,Слатино,Slatino,село,PER,Перник,Ковачевци,BG414
67270,Слащен,Slashten,село,BLG,Благоевград,Сатовча,BG413
67283,Сливак,Slivak,село,SHU,Шумен,Хитрино,BG333
67297,Сливарка,Slivarka,село,KRZ,Кърджали,Крумовград,BG425
67307,Сливарово,Slivarovo,село,BGS,Бургас,Малко Търново,BG341
67310,Сливата,Slivata,село,MON,Монтана,Лом,BG312
67324,Сливек,Slivek,село,LOV,Ловеч,Ловеч,BG315
67338,Сливен,Sliven,град,SLV,Сливен,Сливен,BG342
67341,Сливито,Slivito,село,SZR,Стара Загора,Мъглиж,BG344
67355,Сливка,Slivka,село,SML,Смолян,Баните,BG424
67369,Сливница,Slivnitsa,село,BLG,Благоевград,Кресна,BG413
67372,Сливница,Slivnitsa,град,SFO,София,Сливница,BG412
67386,Сливовик,Slivovik,село,MON,Монтана,Медковец,BG312
67395,Сливовица,Slivovitsa,село,VTR,Велико Търново,Златарица,BG321
67400,Сливовник,Slivovnik,село,VID,Видин,Белоградчик,BG311
67413,Сливово,Slivovo,село,BGS,Бургас,Средец,BG341
67427,Сливово,Slivovo,село,GAB,Габрово,Трявна,BG322
67430,Сливово,Slivovo,село,SML,Смолян,Смолян,BG424
67444,Сливо поле,Slivo pole,град,RSE,Русе,Сливо поле,BG323
67458,Слишовци,Slishovtsi,село,PER,Перник,Трън,BG414
67461,Слокощица,Slokoshtitsa,село,KNL,Кюстендил,Кюстендил,BG415
67475,Сломер,Slomer,село,VTR,Велико Търново,Павликени,BG321
67489,Слънчево,Slanchevo,село,VAR,Варна,Аксаково,BG331
67492,Слънчовец,Slanchovets,село,TGV,Търговище,Антоново,BG334
67502,Слънчоглед,Slanchogled,село,KRZ,Кърджали,Джебел,BG425
67516,Смилец,Smilets,село,PAZ,Пазарджик,Стрелча,BG423
67526,Смилец,Smilets,село,SLS,Силистра,Силистра,BG325
67533,Смиловци,Smilovtsi,село,GAB,Габрово,Габрово,BG322
67547,Смилян,Smilyan,село,SML,Смолян,Смолян,BG424
67550,Смин,Smin,село,DOB,Добрич,Шабла,BG332
67564,Смирненски,Smirnenski,село,MON,Монтана,Брусарци,BG312
67578,Смирненски,Smirnenski,село,RSE,Русе,Ветово,BG323
67581,Смирненци,Smirnentsi,село,HKV,Хасково,Харманли,BG422
67595,Смиров дол,Smirov dol,село,PER,Перник,Земен,BG414
67619,Смоличано,Smolichano,село,KNL,Кюстендил,Невестино,BG415
67622,Смолница,Smolnitsa,село,DOB,Добрич,Добрич-селска,BG332
67636,Смолско,Smolsko,село,SFO,София,Мирково,BG412
67641,Смолча,Smolcha,село,SFO,София,Годеч,BG412
67653,Смолян,Smolyan,град,SML,Смолян,Смолян,BG424
67667,Смоляновци,Smolyanovtsi,село,MON,Монтана,Монтана,BG312
67670,Смочан,Smochan,село,LOV,Ловеч,Ловеч,BG315
67698,Смочево,Smochevo,село,KNL,Кюстендил,Рила,BG415
67708,Смядово,Smyadovo,град,SHU,Шумен,Смядово,BG333
67725,Снежа,Snezha,село,BGS,Бургас,Руен,BG341
67739,Снежина,Snezhina,село,VAR,Варна,Провадия,BG331
67742,Снежинка,Snezhinka,село,KRZ,Кърджали,Кърджали,BG425
67756,Сноп,Snop,село,DOB,Добрич,Генерал Тошево,BG332
67767,Снягово,Snyagovo,село,BGS,Бургас,Руен,BG341
67773,Снягово,Snyagovo,село,DOB,Добрич,Генерал Тошево,BG332
67787,Совата,Sovata,село,VTR,Велико Търново,Свищов,BG321
67790,Соволяно,Sovolyano,село,KNL,Кюстендил,Кюстендил,BG415
67800,Созопол,Sozopol,град,BGS,Бургас,Созопол,BG341
67828,Сокол,Sokol,село,SLS,Силистра,Главиница,BG325
67831,Сокол,Sokol,село,SLV,Сливен,Нова Загора,BG342
67845,Соколаре,Sokolare,село,VRC,Враца,Бяла Слатина,BG313
67859,Соколарци,Sokolartsi,село,SLV,Сливен,Котел,BG342
67862,Соколенци,Sokolentsi,село,HKV,Хасково,Ивайловград,BG422
67876,Соколец,Sokolets,село,BGS,Бургас,Руен,BG341
67882,Соколино,Sokolino,село,KRZ,Кърджали,Момчилград,BG425
67893,Соколите,Sokolite,село,KRZ,Кърджали,Черноочене,BG425
67903,Соколица,Sokolitsa,село,PDV,Пловдив,Карлово,BG421
67917,Соколник,Sokolnik,село,DOB,Добрич,Добрич-селска,BG332
67920,Соколово,Sokolovo,село,BGS,Бургас,Карнобат,BG341
67934,Соколово,Sokolovo,село,GAB,Габрово,Дряново,BG322
67948,Соколово,Sokolovo,село,LOV,Ловеч,Ловеч,BG315
67951,Соколово,Sokolovo,село,DOB,Добрич,Балчик,BG332
67965,Соколовци,Sokolovtsi,село,SML,Смолян,Смолян,BG424
67979,Соколско,Sokolsko,село,KRZ,Кърджали,Кърджали,BG425
67982,Соколяне,Sokolyane,село,KRZ,Кърджали,Кърджали,BG425
67996,Солари,Solari,село,GAB,Габрово,Габрово,BG322
68000,Солища,Solishta,село,SML,Смолян,Смолян,BG424
68014,Солище,Solishte,село,KRZ,Кърджали,Кърджали,BG425
68028,Солник,Solnik,село,VAR,Варна,Долни чифлик,BG331
68045,Сомовит,Somovit,село,PVN,Плевен,Гулянци,BG314
68059,Сопица,Sopitsa,село,PER,Перник,Брезник,BG414
68062,Сопово,Sopovo,село,KNL,Кюстендил,Бобошево,BG415
68076,Сопот,Sopot,село,LOV,Ловеч,Угърчин,BG315
68080,Сопот,Sopot,град,PDV,Пловдив,Сопот,BG421
68093,Сопотот,Sopotot,село,SML,Смолян,Рудозем,BG424
68103,Полковник Иваново,Polkovnik Ivanovo,село,DOB,Добрич,Добрич-селска,BG332
68117,Сотиря,Sotirya,село,SLV,Сливен,Сливен,BG342
68120,Софийци,Sofiytsi,село,KRZ,Кърджали,Джебел,BG425
68134,София,Sofia,град,SOF,София (столица),Столична,BG411
68148,Софрониево,Sofronievo,село,VRC,Враца,Мизия,BG313
68165,Спанци,Spantsi,село,GAB,Габрово,Габрово,BG322
68179,Спанчевци,Spanchevtsi,село,MON,Монтана,Вършец,BG312
68182,Спасово,Spasovo,село,SZR,Стара Загора,Чирпан,BG344
68196,Спасово,Spasovo,село,DOB,Добрич,Генерал Тошево,BG332
68210,Спасовци,Spasovtsi,село,GAB,Габрово,Габрово,BG322
68223,Спатово,Spatovo,село,BLG,Благоевград,Сандански,BG413
68237,Спахиево,Spahievo,село,HKV,Хасково,Минерални бани,BG422
68240,Сполука,Spoluka,село,KRZ,Кърджали,Ардино,BG425
68254,Срацимир,Sratsimir,село,SLS,Силистра,Силистра,BG325
68268,Срацимирово,Sratsimirovo,село,VID,Видин,Грамада,BG311
68271,Сребриново,Srebrinovo,село,PAZ,Пазарджик,Панагюрище,BG423
68299,Сребърна,Srebarna,село,SLS,Силистра,Силистра,BG325
68309,Средец,Sredets,село,SML,Смолян,Неделино,BG424
68312,Средец,Sredets,село,SZR,Стара Загора,Опан,BG344
68326,Средина,Sredina,село,DOB,Добрич,Генерал Тошево,BG332
68336,Срединка,Sredinka,село,KRZ,Кърджали,Кърджали,BG425
68357,Средище,Sredishte,село,SLS,Силистра,Кайнарджа,BG325
68388,Средковец,Sredkovets,село,SHU,Шумен,Каолиново,BG333
68401,Средна махала,Sredna mahala,село,BGS,Бургас,Руен,BG341
68415,Среднево,Srednevo,село,KRZ,Кърджали,Черноочене,BG425
68429,Средни колиби,Sredni kolibi,село,VTR,Велико Търново,Елена,BG321
68432,Средни рът,Sredni rat,село,VRC,Враца,Роман,BG313
68446,Средногорово,Srednogorovo,село,SZR,Стара Загора,Казанлък,BG344
68451,Средногорци,Srednogortsi,село,SML,Смолян,Мадан,BG424
68463,Средно градище,Sredno gradishte,село,SZR,Стара Загора,Чирпан,BG344
68480,Средно село,Sredno selo,село,VAR,Варна,Ветрино,BG331
68494,Средно село,Sredno selo,село,VTR,Велико Търново,Златарица,BG321
68504,Средня,Srednya,село,SHU,Шумен,Шумен,BG333
68518,Средогрив,Sredogriv,село,VID,Видин,Чупрене,BG311
68521,Средок,Sredok,село,SML,Смолян,Смолян,BG424
68535,Средорек,Sredorek,село,KNL,Кюстендил,Трекляно,BG415
68549,Средорек,Sredorek,село,SLV,Сливен,Сливен,BG342
68552,Средоселци,Sredoseltsi,село,RAZ,Разград,Исперих,BG324
68566,Средска,Sredska,село,KRZ,Кърджали,Черноочене,BG425
68577,Средско,Sredsko,село,KRZ,Кърджали,Кирково,BG425
68583,Срем,Srem,село,HKV,Хасково,Тополовград,BG422
68597,Срънско,Sransko,село,KRZ,Кърджали,Ардино,BG425
68607,Ставерци,Stavertsi,село,PVN,Плевен,Долна Митрополия,BG314
68610,Стаевци,Staevtsi,село,DOB,Добрич,Шабла,BG332
68624,Стайновци,Staynovtsi,село,GAB,Габрово,Трявна,BG322
68638,Стайчин дол,Staychin dol,село,SML,Смолян,Мадан,BG424
68641,Стайчовци,Staychovtsi,село,PER,Перник,Трън,BG414
68655,Стакевци,Stakevtsi,село,VID,Видин,Белоградчик,BG311
68669,Сталево,Stalevo,село,HKV,Хасково,Димитровград,BG422
68672,Сталийска махала,Staliyska mahala,село,MON,Монтана,Лом,BG312
68692,Стамболийски,Stamboliyski,село,HKV,Хасково,Хасково,BG422
68708,Стамболово,Stambolovo,село,VTR,Велико Търново,Павликени,BG321
68713,Стамболово,Stambolovo,село,RSE,Русе,Сливо поле,BG323
68727,Стамболово,Stambolovo,село,HKV,Хасково,Стамболово,BG422
